date,text
2012-11-19T23:15:20.000Z,Update your woodstove with cleaner heat for FREE! Enter to win at http://t.co/pVL2vgzp
2012-11-19T00:55:09.000Z,"District 3 Residents, 11/28 is a Neighborhood Meeting with Council Members who represent the south end of the city. 6:30pm, South Hill Mall."
2012-11-17T21:50:18.000Z,The Council will hold a special meeting on 11/20 to discuss the restoration of Meeker Creek. Learn more:  http://t.co/PlSyVqEl
2012-11-16T22:40:25.000Z,Learning can be fun--Puyallup Library can prove it! Join us Saturday at 11am for Lego My Library! (Ages 4-8)
2012-11-16T17:45:48.000Z,Development Services asked permit customers for their feedback. See how we're using these suggestions to improve services:...
2012-11-15T22:40:24.000Z,Join your neighbors in helping to create healthier creeks on 11/17. More info: http://t.co/dSoqsW8w #Puyallup
2012-11-15T02:15:01.000Z,"@geezfools if I hear other info, I'll let you know. With your passion, you should consider applying 4 Pks Board next time there's a vacancy!"
2012-11-15T01:48:33.000Z,"@geezfools There are some potential cuts to rec programs in the 2013 budget, but no changes to parks facilities that I'm aware of."
2012-11-14T21:20:18.000Z,"Citizen boards &amp; commissions play a key part in shaping our City. Tonight, Parks Board &amp; Planning Commission meet: http://t.co/KxChHZuk"
2012-11-14T18:21:51.000Z,"Last night, the Council declared this week as ""Hunger &amp; Homelessness Week"" in Puyallup. Services for those in need: http://t.co/MrDKdaRV"
2012-11-14T16:35:17.000Z,Wiggling &amp; Giggling guaranteed! Join us for Friday morning preschool story time at Puyallup Library: http://t.co/dSt77Yps
2012-11-13T23:10:25.000Z,Countywide burn ban enforcement is increasing in order to improve our air quailty. Text 'pierceburns' to 313131 to be notified of bans.
2012-11-13T22:35:59.000Z,@icma A belated thank you for the #FF love!
2012-11-13T22:35:26.000Z,@duobrewing Thanks for the RT! :)
2012-11-13T22:34:55.000Z,Breakfast with Santa Tickets are officially sold out! Thank you for your enthusiastic support of this program!
2012-11-13T20:44:49.000Z,"@hunnniebeee Although we don't post all events on Twitter, there are some for younger kiddos too! Here's one coming up: http://t.co/DCsiRRg8"
2012-11-13T17:10:24.000Z,Tonight's Council Mtg includes a presentation &amp; public hearing on the proposed 2013 budget. See the full agenda: http://t.co/WLcGyPry
2012-11-13T16:05:29.000Z,Don't miss out! Breakfast with Santa tickets go on sale today! http://t.co/ypRzQAlk
2012-11-12T23:25:14.000Z,"Pictures in Post Its: A free class for Kids (Grades 3-6) teaches Post It Note art at Puyallup Library on Thurs, 11/15: http://t.co/Qjfj3vcC"
2012-11-12T15:25:23.000Z,City Offices are closed today in honor of Veterans Day. A community even will be hosted by the VFW at noon in the Pioneer Park Pavilion.
2012-11-12T01:15:16.000Z,Puyallup Library can help you in your job search! Resume building workshops start tomorrow: http://t.co/2KLWMmxi
2012-11-10T20:35:54.000Z,"How do you think Downtown Puyallup should look? Tell us in this survey: http://t.co/KUujWXPO
Survey deadline is 11/14"
2012-11-10T05:25:06.000Z,"If you live in the valley, do you know what to do in case of a flood? Plan ahead for emergencies with these tips: http://t.co/cfprklcI"
2012-11-10T01:05:11.000Z,Pierce Co. has an air quality problem. Wood smoke is a big part of winter pollution problems. Learn more: http://t.co/pVL2vgzp
2012-11-09T23:30:57.000Z,"Celebrate ""International Games Day"" with Puyallup Library on 11/10. Xbox, Wii, &amp; old fashioned board games: http://t.co/dL6iqho3"
2012-11-09T01:20:29.000Z,@puyallupsunrise Great to hear!  I'll pass the word along to our crews.
2012-11-08T23:25:11.000Z,How do you think Downtown Puyallup should look? Give your feedback on building heights &amp; other standards: http://t.co/fYT9G1IC
2012-11-07T17:20:59.000Z,"TONIGHT! Learn about building height &amp; standards that shape the downtown, then WEIGH IN on what the future should be: http://t.co/xNm2P1ww"
2012-11-06T21:15:04.000Z,"The Puyallup Libraryis one of the busiest ballot dropoff sites in the County! If you vote today, make sure it counts: http://t.co/KZvORNci"
2012-11-06T20:48:22.000Z,We want to feature your photos of fall in Puyallup on http://t.co/JjLtvlVG! Email to mharding@ci.puyallup.wa.us. Direct msg for more info.
2012-11-05T20:05:30.000Z,"Lahar Sirens are meant to be heard outdoors. In a real emergency, we'd share info lots of ways, including phone alerts: http://t.co/qhhRVtLA"
2012-11-05T19:05:29.000Z,@terrykiro Thanks for the RT!
2012-11-05T18:58:13.000Z,Today at Noon: Lahar Siren Testing. #FirstMondayoftheMonth
2012-11-01T22:20:27.000Z,"Wanna talk downtown zoning &amp; building heights?  Here's your chance: Planning Commission Open House - 11/7, 5:30-8:30pm. 5th Floor City Hall."
2012-11-01T20:16:00.000Z,Do you have great photos of our City? We're thinking of featuring photos by community members in our homepage slideshow. Your thoughts?
2012-11-01T19:58:27.000Z,The City of Puyallup is searching for the right person to serve as City Manager: http://t.co/Ab5w0muF. Also listed on @ICMA's website!
2012-11-01T17:10:38.000Z,"The community is invited to the annual Veterans Day celebration, November 12, 1 pm at Pioneer Park Pavilion. Come support the vets!"
2012-10-31T23:25:34.000Z,Be safe tonight! Wishing you all treats and no tricks!
2012-10-31T21:36:08.000Z,Puyallup River flooding is NOT expected in the City of Puyallup. Learn more about local river flood watches: http://t.co/CSxYh0Fd
2012-10-31T21:25:43.000Z,"Care about Creeks? Tomorrow! Clarks Creek Public Open House -11/1, 4-6pm.  http://t.co/LaR13EUc"
2012-10-31T18:35:51.000Z,RT @puyalluppd: Halloween Tip: Have some reflective clothing on your children or a glow stick or flashlight if going Trick or Treating....
2012-10-31T17:23:10.000Z,We'll be handing out treats as part of Downtown Puyallup's Trick or Treat Street today from 3-6pm at City Hall.  Come show us your costume!
2012-10-29T21:40:40.000Z,"Clarks Creek Public Open House -11/1, 4-6pm. Talk about the impact of native plant growth &amp; possible solutions http://t.co/Yf4Xa8JQ"
2012-10-27T01:05:10.000Z,"Scream about it! ""Terror on the Trail"" runs tonight and tomorrow 7pm-11pm at Bradley Lake Park. http://t.co/dnjRvj7a"
2012-10-26T23:54:28.000Z,.@PMSAfmrmkt is asking the community: Would you rather have a Sunday Farmers Market or a Weds Night Market in 2013? http://t.co/xab6IfQJ
2012-10-26T00:09:10.000Z,Haunted by a need for some Halloween fun? Terror on the Trail starts at 7pm TONIGHT! http://t.co/dnjRvj7a
2012-10-25T20:26:15.000Z,"Pixies, princesses, ghouls, and superheros are all invited to the Boo-allup Trick or Treat event. Weds, 10/31 from 3pm - 6pm...."
2012-10-24T18:16:26.000Z,"Show your stuff in the job market. Tomorrow, get a one-on-one review of your resume at the Puyallup Library! http://t.co/KqId2njm"
2012-10-23T22:25:19.000Z,"Get in the spirit with a boo-tiful performance of Thriller. Young zombies will be dancing in Pioneer Park: Sat, 10/27, 1:30pm."
2012-10-23T17:56:01.000Z,Tonight's Council Study Session brings more discussion on the 2013 budget. View the full agenda here: http://t.co/slm80WLj
2012-10-22T16:36:08.000Z,Care about our Creeks? Stay up to date on Puyallup Stormwater issues: http://t.co/1a8OFIKW
2012-10-19T21:31:59.000Z,"As rain &amp; leaves both begin to fall, help prevent flooding by clearing storm drains of leaves/debris. #WorkingTogether #EffectsofAutumn"
2012-10-19T19:20:36.000Z,"Check out Terror on the Trail, if you dare. October 25-27, Bradley Lake Park http://t.co/WRyOpJs2"
2012-10-18T20:56:25.000Z,RT @puyalluppd: Crime Control Roundtable is on 10/25 @ 8 AM @ the Fairfield Inn &amp; Suites. RSVP to scotte@ci.puyallup.wa.us. Topic is...
2012-10-17T23:02:03.000Z,"Thanks to the generosity of Puyallup Kiwanis Club, you can experience ?Lego? My Library? storytime! Join us on 10/20: http://t.co/sW6rnmuc"
2012-10-16T22:46:57.000Z,Tonight's City Council Meeting includes a public hearing on Comprehensive Plan Amendments. View the agenda: http://t.co/5Ccc8Zb1
2012-10-16T17:08:33.000Z,Want to get rid of an old appliance? Put it out on the curb November 5 during our fall cleanup event. More info coming to you in the mail.
2012-10-15T18:11:39.000Z,"Young zombies will be dancing in Pioneer Park! See the annual performance of Thriller: Sat, 10/27, 1:30pm. 2011 video: http://t.co/OfWeWKb8"
2012-10-15T18:04:48.000Z,Puyallup's Trout Hatchery is officially a state historic site! http://t.co/mPhH051q
2012-10-13T00:38:54.000Z,This Saturday is your final chance to visit the Farmer's Market. Drop by @pmsafmrmkt to get your fresh produce or local crafts!
2012-10-10T17:12:11.000Z,Trick-or-Treat in Downtown Puyallup October 31 sponsored by Puyallup Main Street Association. http://t.co/9yiUBedi
2012-10-02T18:02:07.000Z,"""Terror on the Trail"" coming to Bradley Lake Park. You want to help? Contact Lona Graves 253-841-5515. For more info: http://t.co/bfNIiEg5"
2012-10-01T21:06:06.000Z,Check out our Emergency Preparedness Fair at the South Hill Mall on Sat 10/13. Will you be prepared whent he next disaster strikes?
2012-10-01T16:53:59.000Z,10 Cuban musicians are here in Puyallup. Hear them in concert with the NW Sinfonietta Sunday at 2 p.m. http://t.co/qFx98uzS
2012-10-01T16:50:44.000Z,"Don't forget, Lahar siren test today at 12 noon--always the first Monday of the month."
2012-10-01T16:49:12.000Z,RT @PuyallupPD : We collected about 20 pounds of unused prescription meds this past Saturday. To date since 2010 we have collected nearly 1500 pounds at PPD!
2012-09-28T21:30:05.000Z,"The 2013 City Manager Recommended budget is now online. The Council's budget workshops are on Oct 9, 23 &amp; 30. http://t.co/0nkTNMqG"
2012-09-25T19:37:07.000Z,We're expecting a big crowd so we moved the public hearing on halfway house moritorium from Council Chambers to Pioneer Park Pavilion.
2012-09-24T15:55:53.000Z,Public hearing on city's moratorium on halfway houses to be held at Pioneer Pavilion Tuesday at 6:30 p.m.
2012-09-21T23:24:19.000Z,9/25 Council hearing on halfway house moratorium moved from city hall to Pioneer Pavilion. Same time-6:30p.
2012-09-18T23:37:16.000Z,RT @PuyallupPD : Traffic Alert: traffic heavy on Meridian near River Rd &amp; on S Meridian due to folks avoiding heavy traffic on SR 512 from earlier car fire.
2012-09-18T23:36:18.000Z,RT @PuyallupPD : Significant backups exiting to N Meridian from SR 167. Use Alt Routes
2012-09-18T23:24:44.000Z,"Meridian traffic in downtown Puyallup is slow moving. If you can, use another route."
2012-09-14T18:03:38.000Z,Mark your calendar: Art &amp; Wine Walk downtown 4-8p Oct 6; NW Sinfonietta Pavilion 2p Oct 7; Vet Day Program at Pavilion 1p Nov 11;
2012-09-11T18:38:29.000Z,"The Puyallup community is invited to a moment of remembrance for 911 at City Council Chambers, 333 S. Meridian, today at 3:30p."
2012-09-07T18:20:15.000Z,"RT @PuyallupPD : Coming to the Puyallup Fair this year, leave your valuables at home not in your car!"
2012-09-07T16:37:15.000Z,About 20 minutes before the rodeo parade begins in downtown Puyallup. Don't forget about closed streets to accommodate the parade.
2012-09-06T22:57:25.000Z,welcome to Twitter @PuyallupPD!
2012-09-06T15:40:07.000Z,Downtown streets will close Friday morning at 9am for annual Rodeo Parade (10-10:30am). Streets open again at 11am.
2012-09-05T15:30:27.000Z,"Puyallup traffic cops are targeting school zones beginning today, the first day of school in Puyallup. Don't want a ticket? Don't speed."
2012-09-05T01:30:59.000Z,"Heads up, a school zone safety emphasis campaign starts tomorrow in Puyallup. The 13-day emphasis targets 7 school zones in the city."
2012-08-22T23:45:07.000Z,"Last concert in the park this Thursday. The Beatniks play classic rock-n-roll beginning at 6:30 p.m. at Pioneer Park, Downtown Puyallup."
2012-08-16T23:43:35.000Z,"SWAY, a pop-40s band is schedule for tonight's concert in the park at Pioneer Park. Grab sunscreen, a blanket and/or picnic and enjoy!"
2012-08-16T21:26:22.000Z,"$10 tix still available for Puyallup nite at Rainiers August 24th. Nearly 70 tixs have been sold. Call 253-722-2085, code word WISCONSIN"
2012-08-16T18:50:05.000Z,"Volunteers needed for ""Do the Puyallup Walk Against Breast Cancer"" on 9-22. Email glendac@ci.puyallup.wa.us http://t.co/shjTe024"
2012-08-16T18:06:05.000Z,Need a place to cool down in the heat? South Hill Mall is a cooling center. Pierce Co. Lowes and PetSmarts open for leashed pets/owners.
2012-08-15T20:36:52.000Z,William McDonald has been hired as Interim City Manager of the City of Puyallup until a permanent manager is hired. http://t.co/jhuYpmOK
2012-08-15T17:17:44.000Z,"Headsup, large motorcade expected around noon today...Pavilion to Woodbine Cemetary."
2012-08-15T15:30:12.000Z,Memorial for Retired PPD Sgt. John Eads begins at 11 a.m. at Pioneer Pavilion. Large motorcade to Woodbine Cemetary expected afterward.
2012-08-14T18:32:07.000Z,TY 2-2 SBCT for Puyallup Appreciation week in Afghanistan. We're proud our city flag flew over your camp! http://t.co/xwb328b5
2012-08-14T18:15:40.000Z,"The City Council will proclaim 3 yr. old Kevin Little, Chief for the Day at tonight's city council meeting. http://t.co/SDHAkrfI"
2012-08-14T16:17:16.000Z,Want to help? Donated schools supplies are being colected at Puyallup City Hall. Red Canoe CU will match.
2012-08-03T17:20:09.000Z,"More Noon Tunes concerts: 8/7 Batch 5, 8/14 The Not-Its, 8/21 Tim Noah; all concert begin at noon at Pioneer Park. http://t.co/hzpnMVks"
2012-08-02T23:40:06.000Z,"If you run a red light, get caught by a camera it doesn't go on your record. If a cop catches you, it does. #StopOnRed2012 is Aug 5-11."
2012-08-02T02:30:10.000Z,"Our community campout always sells out so pre-register early. Games, hot dogs, live music, a movie &amp; s'mores. http://t.co/eqh1kd1p"
2012-08-01T19:00:48.000Z,"Some stats for #StopOnRed2012: in 2010, 667 people were killed and more than 100,000 were injured in crashes caused by red-light running."
2012-07-31T22:35:08.000Z,Fair warning Aug 5-11 is National Stop on Red Week #StopOnRed2012. Our traffic unit will be working the red lights.
2012-07-30T23:20:06.000Z,"The Coats, Craig Terrill Band perform at Puyallup Concerts in the Park, 6:30 p.m.August 2, Pioneer park."
2012-07-27T22:20:07.000Z,"Buck &amp; Elizabeth, July 31 at Noon Tunes, Pioneer Park"
2012-07-26T17:25:10.000Z,"Concerned about a proposed halfway house at Shaw Road? Come to info meeting Wed, Aug 1, 6:30p at City Hall for information sharing."
2012-07-26T00:11:14.000Z,"A community info mtg. is scheduled to discuss a proposed halfway house at Shaw Rd. &amp; 23rd--Aug 1, 6:30 p.m., Puy City Hall."
2012-07-23T19:00:32.000Z,"Famous Jazz pianist Deems Tsutakawa and the big band sound of Swing Set, July 26, 6:30 p.m. Concert in the Park."
2012-07-20T23:15:09.000Z,"Celtic music with Men of Worth, July 24th, Noon Tunes, Pioneer in the Park."
2012-07-20T20:41:43.000Z,Puyallup K-9 cops get donation: http://t.co/TJbd8XCT via @youtube
2012-07-19T17:00:06.000Z,The clouds are breaking. The sun will shine. Come listen to The Islanders &amp; Po'Okela Street Band at tonite's 6:30p concert in Pioneer Park.
2012-07-18T23:00:31.000Z,"The sweet music of the islands with The Islanders and Po'Okela Street Band, 6:30 Concert in the Park, July 19th, Pioneer Park."
2012-07-17T18:31:36.000Z,Noon Tunes begins in a half hour. It's still pretty nice out. Grab some lunch and come to Pioneer Park!
2012-07-13T17:00:48.000Z,"Diva &amp; the Dixies, vocal stars of Teatro Zin Zani, featured at the Out to Lunch Noon Tunes Concert. Noon, July 17, Pioneer Park."
2012-07-13T00:00:16.000Z,"Bring a lawn chair, blanket, picnic...it's going to be a good concert in Pioneer Park tonite, 6:30 pm."
2012-07-12T17:45:19.000Z,Business Examiner Media Group names Tom Swanson to 40 Under Forty http://t.co/i8DrD46S
2012-07-12T17:41:46.000Z,Are you a builder or developer working in the City of Puyallup? Help us improve our permitting process. http://t.co/qhMciE0M
2012-07-12T17:40:30.000Z,Are you a builder or developer in the City of Puyallup? Fill out this survey to help improve our permitting process. http://t.co/QFddSkyC
2012-07-12T17:00:43.000Z,"Randy Hansen channels Jimi Hendrix. Also, Heart by Heart with original members of Heart. Concerts in the Park, 6:30pm Pioneer Park."
2012-07-10T22:58:22.000Z,Don't forget to buy PUY NITE Rainiers tix by 8/3 for the last Fireworks Friday game 8/24. Call 722-2085 with code word Wisconsin.
2012-07-10T22:21:02.000Z,Volunteers needed for Clarks Creek Pilot Project beginning July 16th. Check the city's webpage for more info. http://t.co/LTmhJjvp
2012-07-10T15:00:38.000Z,"Snakes, lizards &amp; gators are the star attractions at today's 1st Out to Lunch with Noon Tunes at Pioneer Park. Bring lunch &amp; a blanket."
2012-07-09T23:52:30.000Z,Puyallup Valley Dog Fanciers donated $15K today in memory of K-9 Chance. The funds will help pay for a new K-9 dog. http://t.co/JcZTxN2C
2012-07-09T18:25:07.000Z,"Outdoor Cinema Series at Bradley Lake Park: Hop July 15, Footloose July 28, Dolphin Tale Aug 11, Scooby-Doo Aug 25. Movies start at dusk."
2012-07-03T22:00:15.000Z,City of Puyallup offices will be closed July 4 from 8 am to 5 pm in observance of the Independence Day holiday.
2012-07-02T19:20:06.000Z,City wading pools will open July 5 and run through Aug 25. Check out the schedule here: http://t.co/Emm6bfBl
2012-07-02T19:15:08.000Z,Shout out to the P Valley Community Band for prfming every yr at Meeker Mansion on July 4th. Concert starts at 3p. Bring a lawn chair.
2012-06-30T19:25:06.000Z,"Save the date: August 24, Puyallup Night at the Tacoma Rainiers. $10 tix, call 253-722-2085 with code word WISCONSIN."
2012-06-30T19:20:06.000Z,"Concerts at Bradley Lake Park July 18, Aug. 1 and Aug 15. Check out the full schedule of Concerts in the Parks. http://t.co/6326UDQH"
2012-06-28T19:30:19.000Z,Did you know that you can only set off fireworks on July 4 from 9 a.m. to 11 p.m. in Puyallup? Now you do...
2012-06-28T17:45:36.000Z,"RT @waDNR_fire : NEW #WaWILDFIRE- today June 27, controlled burn at #JBLM beginning @ noon ? may be visible from I-5, south sound area, &amp; #Tacoma"
2012-06-28T16:37:51.000Z,It was too funny. Danny Bonaduce was cracking up. Even the mayor laughed when he realized what went down. http://t.co/lJ9nXBOq
2012-06-27T23:34:34.000Z,"Puyallup Nite @Tacoma Rainiers is 8/24. $10 tix inc hotdog, chips &amp; drink. Call 253-722-2085 codeword Wisconsin. Deadline to buy is 8/3."
2012-06-27T21:41:20.000Z,RT @PuyallupKOMO : Population growth continues for Puyallup; steady elsewhere in E. Pierce County http://t.co/iJGuJIPg
2012-06-27T21:38:18.000Z,"@deb_wa That's right. Danny Bonaduce, formerly of Partridge Family &amp; now AM host at KZOK radio will be here to premiere his new movie..."
2012-06-27T02:43:32.000Z,Partial st closure &amp; no st parking on W. Main in front of Liberty Theater tomorrow pm. Event setup for Danny Bonaduce's movie premiere.
2012-06-27T02:36:13.000Z,@soundsfunmom Thanks for the kudos. The City first placed the orange pedestrian flags at busy downtown crosswalks in 2008.
2012-06-23T00:25:23.000Z,Where's the world premier of Danny Bonaduce's new film Bigfoot going to be held? Puyallup! ? 1025 KZOK http://t.co/RHcjuE6k via @kzok
2012-06-23T00:21:59.000Z,Have a safe and legal 4th of July http://t.co/9Zpryk14
2012-06-22T17:19:58.000Z,Heads up: Puyallup Police and Central Pierce Fire to do a Fireworks Emphasis July 3 &amp; 4. No illegal fireworks pls. http://t.co/vdKUEqtf
2012-06-19T16:55:59.000Z,RT @TerryKIRO7 : #NORAD will be conducting drills all over the western United States today so expect to hear fighter jets zooming through our skies.
2012-06-19T16:52:04.000Z,"@ktinva Come on down. Meeker days is held 3 days every year, but there're lots of fun kid events at parks and rec. http://t.co/yrJOgShb"
2012-06-18T18:50:09.000Z,"Get your bikes ready. Tour de Pierce is coming June 24th. Sponsored by Pierce Co., the kickoff begins in Puyallup. http://t.co/y2cDryjW"
2012-06-18T18:43:03.000Z,Congrats to Puy Main Street for a successful 73rd Meeker Days Festival. The zipline was awsome! http://t.co/6idEC2hZ
2012-06-18T15:38:43.000Z,@soundsfunmom  Attendance dropped dramatically last yr so Fun Squad dropped this yr. Other fun things happening tho: http://t.co/9KbY6REw
2012-06-15T17:38:43.000Z,Want to know how Puyallup was involved in the 8 county Evergreen Quake Logistic Exercise? Watch this. http://t.co/jfWqwVJB
2012-06-14T17:06:17.000Z,Rest in Peace K-9 Chance. Thx @News Tribune for a great article on yesterday's funeral. http://t.co/1eP13ikH
2012-06-13T22:14:17.000Z,There's a new resources for Puyallup families who need help w/ housing or utility bills to stay in their home. Call for help: 253-310-5049.
2012-06-13T21:59:45.000Z,"TY Secty Selecky, for coming to the FMS exercise in Puyallup today. Volunteers from E. WA, OR, &amp; Pierce Co. appreciated meeting you."
2012-06-13T21:56:01.000Z,@superslayer360 Sorry 'bout that. Here's a link to PMSA's main site. Click on Meeker Days Festival. http://t.co/9pgN2w3R
2012-06-13T21:54:38.000Z,@geezfools Here's a more direct link to Concerts lineup. http://t.co/mzhQzcE7
2012-06-13T19:00:18.000Z,Our popular concerts in the Park schedule is now online. Check out the lineup this year. http://t.co/h33pduaW
2012-06-13T17:07:10.000Z,"@GlisteningGirl Sorry for the delay! At this time, we are waiting for study results on how voter-approved ST funding will be spent."
2012-06-13T17:00:28.000Z,Puyallup Main Street Association needs volunteers for Meeker Days Festival this weekend. Interested? Contact Janele http://t.co/7Zur29vS
2012-06-13T16:32:57.000Z,Need funding? Applications are online for city of Puyallup LTAC and Community Grants. Must be 501c3 http://t.co/UDm1YHuy
2012-06-13T06:09:50.000Z,The FMS Exercise is up &amp; running.  DOH Secty Mary Selecky walks thru tomorrow. Public welcome to drop in for a tour. http://t.co/DvbjuShK
2012-06-13T06:01:31.000Z,RT @vikingvanguard : Congratulations to junior Joel Pederson who was selected by the Washington Aerospace Scholars to participate in... http://t.co/CwoC2dag
2012-06-11T19:50:19.000Z,"June 15-17, 73rd Annual Meeker Days downtown. Lots of fun for the whole family: music, teen zone, good food, more! http://t.co/nqgrEWpN"
2012-06-10T19:00:42.000Z,"PSE will be completing its last phase of gas main upgrade near Good Sam, 6/11 7:30pm-5am. Sorry for the construction noise."
2012-06-08T23:40:30.000Z,"Want to see how our Fish Friendly Car Wash kits work? Check out the Relay for Life car wash at Del's Farm Supply June 9, 9am to noon."
2012-06-08T20:47:02.000Z,Federal Medical Station Exercise http://t.co/qQYP70UE
2012-06-07T22:51:53.000Z,@soundsfunmom Lahar sirens blast on the 1st Mon of each month at 12 noon to test our sirens. Glad you heard it!
2012-06-07T22:51:09.000Z,@pcwizardsinc I'm checking with our Traffic Engineer and will get back to you. Please send your email address to glendac@ci.puyallup.wa.us.
2012-06-07T22:48:45.000Z,"A memorial for K-9 ""Chance"" will be held on Wed, June 13 at 1600hrs at the Puyallup Church of the Nazarene. The public is welcome."
2012-06-07T22:46:34.000Z,Kruz is the winning name for our new K-9 officer. Check out the PD press release and thanks for the votes. http://t.co/75BVP2vR
2012-06-07T06:10:03.000Z,"Protect your business from crime. Come to the Puy Police Dept. Crime Control Roundtable 6/12, 8-9am, Best Western. http://t.co/aIYnfrAv"
2012-06-06T23:35:09.000Z,Did you miss Ed Begley Jr. at Mother Earth News Fair this weekend? Catch his interview on Pierce County News. http://t.co/PVTC4vJh
2012-06-05T22:43:55.000Z,"Kruz has edged Kash for new k9 name. Also Rip K9 chance, who died today."
2012-06-04T18:21:12.000Z,We're proud of you Nellie. I've scheduled #TheGleeProject on my DVR. Don't want to miss an episode!
2012-06-04T18:12:18.000Z,RT @nvadventures : I just mentioned by @CityofPuyallup hahaha. Pretty awesome.
2012-06-04T18:06:17.000Z,Kash has pulled ahead as the name for our new K-9. Deadline to vote: Noon Wednesday. http://t.co/bBS4fPnL
2012-06-04T17:23:48.000Z,RT @CPFR_PIO : Remember the monthly Lahar warning siren drill today at noon for the Puyallup River Valley!  Just a drill!
2012-06-02T04:00:14.000Z,"Check out the city's booth on rain gardens at Mother Earth News Fair, Puyallup Fairgrounds June 2 &amp; 3. http://t.co/Px8xkVaE"
2012-06-02T00:00:17.000Z,Looking for something to do this wknd in Puyallup? How about Mother Earth News Fair or NW Sinfonietta concert. http://t.co/QyuSiep4
2012-06-01T21:18:52.000Z,The top two names for the new Puyallup Police K-9 are in. Vote for the winning name by noon on Jun 6th. http://t.co/5VJ6fFIV
2012-06-01T19:13:24.000Z,RT @PSETalk : PSE residential electric customers can exchange old incandescent bulbs for energy-saving CFL bulbs of their choice. #RockTheBulb
2012-06-01T19:13:05.000Z,RT @StewardshipP : Remember to check out the #raingarden tours in puyallup this weekend! @pugetpeople http://t.co/nlpqq1TS
2012-06-01T18:02:11.000Z,"RT @piercecollege : Tonight's Flashback Dance Party is from 9pm-12am in the College Center at Puyallup. Free tix in C210. Come on, jive turkeys, let's boogaloo!"
2012-06-01T17:54:25.000Z,"Ed Begley Jr. - How to Live Simply so Others Can Simply Live, @motherearthnewsfair, 6/2 &amp; 3, Puyallup Fairgrounds. http://t.co/cJoAc09r"
2012-05-31T23:42:22.000Z,"RT @WAStateFair : This just in! TobyMac will be joined by special guest, Jamie Grace on 9/13! Get tickets now! http://t.co/NPv8KY1s #dothepuyallup"
2012-05-31T23:00:23.000Z,So far Kruser is leading the votes for the name of our new K-9 officer. Vote for your favorite name. http://t.co/yu9omE1l
2012-05-31T22:24:35.000Z,"w  @thegleeproject because Nellie Veitenheimer, the daughter of Charlie who retired from the City of Puyallup, is one of the contestants."
2012-05-31T15:58:23.000Z,Someone suggested Mr. Snuffles as the name for our new German Shepard K-9 officer. Really? Here's where you vote. http://t.co/gGCfFpbC
2012-05-31T15:19:16.000Z,Community meeting on hatchery cancelled http://t.co/0KXPfG78
2012-05-31T00:48:24.000Z,"Help name our newest K-9. Maplewood, Meeker and Stewart elementary students suggested 5 names. Vote here. http://t.co/1xD5NTcR"
2012-05-30T22:45:13.000Z,"Tomorrow at 6:30pm, District 1 residents can meet their Council Representatives &amp; talk about neighborhood issues. http://t.co/qHdBUDZo"
2012-05-30T19:05:37.000Z,Community Meeting on Puyallup Fish Hatchery http://t.co/aIzsZzes
2012-05-30T02:35:10.000Z,Looking for a great camp for your child? We have several that are geared toward different age groups. http://t.co/07zqMEFE
2012-05-30T00:23:08.000Z,Bryan Jeter was official sworn in this afternoon as the new police chief for the City of Puyallup. Congratulations chief!
2012-05-29T22:53:01.000Z,Planning a charity car wash? Use fish friendly car wash kits available at the city. They're very easy to use. http://t.co/8bfLQyzp
2012-05-25T23:00:46.000Z,"City of Puyallup offices will be closed on Monday, May 28 for Memorial Day. Check out the Memorial Day program at 1 p.m. at the Pavilion."
2012-05-25T15:28:19.000Z,Safer Roads Reports says Memorial Day weekend #1 for increase in red light running violations. Don't want a ticket? Don't run red lights.
2012-05-24T23:52:47.000Z,"PCWARN issued by County. ""If you see the tiger do not attempt to catch or kill it, just call 911."""
2012-05-24T23:42:44.000Z,"Don't forget, there'll be a 21 gun salute in Pioneer Park on Memorial Day around 2 p.m. Want to give all the neighbors a heads up."
2012-05-24T23:39:38.000Z,RT @PierceSheriff : Our animal control guys say they won't have to shoot the tiger if its found. They are trained to catch him by the toe!
2012-05-24T22:32:27.000Z,Tiger hunt taking place in unincorporated Pierce County outside the City of Puyallup.
2012-05-24T22:30:31.000Z,RT @KIRO7Seattle : RT @KevinKIRO: Pierce Co. animal control officers at #Puyallup tiger hunt.  The tiger said to live nearby http://t.co/R5yjZKRk
2012-05-24T16:55:40.000Z,Mark your calendars for Puyallup Parks &amp; Rec's Concerts in the Park. Concerts at Bradley Lake Park too. http://t.co/aYkiM58N
2012-05-23T02:58:06.000Z,RT @PuyallupSD : Wildwood Elementary student Julie Larkin is this week's featured artist in the Student Gallery: http://t.co/7f3tRF1s
2012-05-23T02:56:09.000Z,RT @komonews : Recalled: Bagged lettuce sold at Fred Meyer http://t.co/BS6SHDbS
2012-05-23T02:54:54.000Z,RT @PierceCo : Another success for the county's Conservation Futures program: preserving a forested wetland in @CityofPuyallup. http://t.co/bodHsZhN
2012-05-22T23:00:22.000Z,RT @TravelTacoma : How are you eco-friendly in your daily life?  Tell us for a chance to win 2 tickets to the @MotherEarthFair! #MENF http://t.co/K2bbPiPZ
2012-05-22T22:54:43.000Z,"Should the court or police dept. move to city hall? Discussion of a consultant's report at tonight's Council workshop, 6:30 p.m."
